id,referencia,marca,capacidad,ciudad,responsable
7634,ach01,sony,186,"medellin,",jairo
3598,ach03,sony,171,caucacia,carlos
698,ach03,rico,127,bolombolo,rosa
2989,ach03,sony,169,"medellin,",jairo
9446,ach02,kalley,134,"medellin,",jaime
5128,ach01,rico,174,caucacia,carlos
9889,ach03,rico,186,"medellin,",jairo
408,ach02,rico,150,bolombolo,carlos
2798,ach02,sony,127,"medellin,",jairo
9042,ach01,rico,156,"medellin,",jaime
2654,ach01,kalley,178,yolombo,jaime
490,ach02,kalley,127,caucacia,rosa
8719,ach02,sony,103,caucacia,jaime
2035,ach03,sony,162,yolombo,luzma
7300,ach01,rico,150,yolombo,jairo
5930,ach03,kalley,105,"medellin,",luzma
4457,ach03,sony,136,bello,jairo
7403,ach01,sony,162,yolombo,jaime
7203,ach03,kalley,191,yolombo,rosa
8023,ach01,rico,197,yolombo,rosa
3089,ach02,rico,163,caucacia,jairo
1052,ach03,kalley,159,caucacia,rosa
7588,ach02,kalley,178,yolombo,jairo
1954,ach01,kalley,163,yolombo,luzma
8783,ach03,rico,189,caucacia,carlos
1045,ach03,sony,167,"medellin,",jairo
8304,ach01,rico,153,bello,luzma
1401,ach03,rico,103,bello,carlos
275,ach03,rico,114,yolombo,luzma
2794,ach03,sony,140,"medellin,",jaime
4746,ach01,rico,190,"medellin,",carlos
2224,ach01,sony,118,bolombolo,jaime
9103,ach01,sony,177,bolombolo,luzma
6941,ach02,rico,100,bello,rosa
1455,ach03,sony,114,bolombolo,rosa
4941,ach02,rico,128,bolombolo,jairo
8332,ach02,sony,119,bolombolo,jairo
335,ach02,sony,169,caucacia,rosa
4401,ach01,sony,192,bolombolo,carlos
3158,ach01,rico,133,bolombolo,carlos
4061,ach01,sony,124,"medellin,",jairo
7702,ach03,kalley,101,yolombo,rosa
4475,ach02,kalley,147,"medellin,",jairo
3808,ach01,sony,186,"medellin,",luzma
7406,ach01,rico,108,bello,rosa
8164,ach03,kalley,151,"medellin,",rosa
9697,ach02,sony,170,bolombolo,carlos
8620,ach02,rico,151,bolombolo,jairo
8348,ach03,sony,127,bolombolo,jairo
8408,ach03,kalley,147,bello,jairo
8924,ach01,sony,128,caucacia,jaime
7606,ach02,sony,192,"medellin,",jairo
4295,ach02,rico,139,bello,luzma
5183,ach01,rico,199,yolombo,carlos
3651,ach03,sony,116,bolombolo,luzma
2279,ach02,sony,169,yolombo,jaime
7494,ach01,rico,198,yolombo,jairo
5498,ach02,kalley,131,yolombo,luzma
7427,ach02,kalley,159,bello,carlos
5411,ach01,sony,115,bolombolo,luzma
279,ach01,rico,100,yolombo,luzma
4936,ach03,sony,142,bolombolo,jaime
8197,ach02,rico,112,yolombo,luzma
8113,ach01,rico,171,yolombo,jairo
2231,ach02,kalley,102,bolombolo,jairo
4722,ach02,kalley,170,caucacia,luzma
4982,ach02,rico,169,bolombolo,jaime
1845,ach02,kalley,168,yolombo,luzma
3219,ach01,sony,143,bello,rosa
4983,ach03,kalley,163,yolombo,rosa
6506,ach01,sony,190,yolombo,jairo
7338,ach03,rico,149,yolombo,carlos
9843,ach01,sony,106,bello,jaime
4327,ach02,kalley,115,yolombo,rosa
3950,ach02,rico,173,caucacia,jaime
3655,ach03,rico,105,caucacia,jaime
7490,ach03,rico,150,yolombo,rosa
3021,ach03,sony,117,"medellin,",jaime
1316,ach03,rico,157,"medellin,",luzma
4289,ach02,sony,171,yolombo,carlos
474,ach01,sony,186,yolombo,carlos
7625,ach02,kalley,149,caucacia,carlos
9202,ach02,kalley,188,bolombolo,jairo
9230,ach03,kalley,127,caucacia,jairo
6584,ach03,kalley,140,bello,rosa
6722,ach03,sony,169,bello,luzma
5600,ach02,sony,106,bello,luzma
1098,ach03,sony,183,bello,jaime
7672,ach01,kalley,108,bello,jaime
9800,ach01,sony,135,caucacia,rosa
9599,ach01,sony,172,yolombo,carlos
2247,ach01,rico,140,bolombolo,jairo
3996,ach02,sony,120,caucacia,rosa
7872,ach01,rico,165,bolombolo,carlos
8888,ach01,sony,106,caucacia,jaime
1003,ach01,kalley,200,yolombo,luzma
9444,ach02,kalley,186,bello,carlos
1441,ach02,rico,173,bolombolo,luzma
8644,ach01,rico,158,"medellin,",jaime
8216,ach02,kalley,190,"medellin,",jaime
6731,ach02,sony,112,"medellin,",jairo
8373,ach01,kalley,147,bello,jaime
1125,ach01,sony,153,"medellin,",rosa
7361,ach01,rico,148,bello,luzma
4662,ach03,rico,159,"medellin,",rosa
5156,ach03,kalley,147,caucacia,jaime
2214,ach02,sony,104,caucacia,rosa
9800,ach03,rico,162,bolombolo,jaime
3989,ach02,rico,175,"medellin,",jairo
5734,ach03,kalley,194,caucacia,rosa
2382,ach03,sony,180,caucacia,jaime
3540,ach03,kalley,103,bolombolo,carlos
9854,ach03,rico,175,bello,rosa
6381,ach03,sony,100,caucacia,luzma
3095,ach01,sony,172,bello,jairo
3441,ach01,rico,186,"medellin,",luzma
7215,ach01,kalley,133,caucacia,luzma
6061,ach03,kalley,169,bolombolo,rosa
1257,ach03,kalley,123,bolombolo,rosa
4858,ach02,sony,150,bolombolo,carlos
1484,ach02,kalley,174,caucacia,jaime
3745,ach01,sony,128,caucacia,rosa
5335,ach01,kalley,112,caucacia,carlos
9483,ach02,rico,177,caucacia,rosa
974,ach02,rico,187,bolombolo,jairo
6948,ach03,sony,107,"medellin,",jairo
9913,ach03,kalley,112,bolombolo,carlos
420,ach02,rico,119,yolombo,carlos
2840,ach03,rico,154,"medellin,",jairo
2600,ach01,kalley,200,bello,luzma
2089,ach01,rico,150,bello,jairo
3696,ach01,sony,111,caucacia,luzma
4032,ach03,rico,182,yolombo,luzma
692,ach02,rico,127,"medellin,",jairo
6265,ach03,kalley,177,bolombolo,rosa
5133,ach03,sony,168,yolombo,luzma
8257,ach03,sony,143,caucacia,luzma
6566,ach03,sony,195,caucacia,luzma
8159,ach01,rico,143,bolombolo,luzma
9585,ach02,sony,117,bello,luzma
2377,ach03,kalley,195,caucacia,luzma
7344,ach03,kalley,125,bello,luzma
6261,ach01,kalley,147,bello,carlos
7182,ach02,rico,196,caucacia,jaime
2227,ach03,rico,146,bolombolo,jairo
6774,ach03,kalley,184,bello,jairo
8278,ach01,sony,121,caucacia,jairo
2184,ach02,kalley,103,yolombo,jaime
9767,ach02,rico,186,bolombolo,rosa
5448,ach03,sony,137,"medellin,",luzma
3687,ach01,kalley,139,bello,jairo
1550,ach02,kalley,128,caucacia,jairo
3038,ach02,kalley,193,bolombolo,jaime
6026,ach01,sony,192,"medellin,",luzma
102,ach03,rico,135,bello,luzma
7172,ach02,rico,113,caucacia,jairo
4077,ach01,rico,162,yolombo,rosa
3114,ach03,rico,192,"medellin,",jairo
6699,ach02,rico,126,"medellin,",luzma
6622,ach03,rico,156,yolombo,carlos
5128,ach01,rico,167,caucacia,carlos
5312,ach03,rico,158,bello,luzma
3596,ach03,kalley,195,bello,jaime
7479,ach02,kalley,175,"medellin,",carlos
411,ach01,rico,120,caucacia,carlos
5502,ach02,kalley,200,"medellin,",luzma
7738,ach02,kalley,102,bolombolo,luzma
7718,ach03,rico,112,caucacia,carlos
9494,ach01,sony,156,caucacia,jairo
4677,ach01,kalley,174,bello,jairo
2250,ach03,kalley,122,bolombolo,luzma
6151,ach01,sony,125,yolombo,jaime
9558,ach03,sony,163,bolombolo,carlos
8654,ach02,sony,116,bolombolo,carlos
4760,ach01,sony,117,bello,jaime
3155,ach01,rico,153,caucacia,jaime
8720,ach01,rico,137,yolombo,carlos
2503,ach01,sony,196,"medellin,",rosa
6880,ach01,kalley,183,yolombo,carlos
909,ach03,sony,115,yolombo,jairo
3088,ach02,kalley,197,bolombolo,luzma
8154,ach03,rico,123,caucacia,jaime
2342,ach03,kalley,109,"medellin,",jaime
1452,ach02,sony,152,"medellin,",jairo
1556,ach02,rico,118,bello,carlos
221,ach03,kalley,158,bello,jaime
284,ach01,sony,164,caucacia,carlos
8865,ach01,sony,103,yolombo,luzma
779,ach03,sony,189,"medellin,",jairo
6099,ach02,kalley,108,yolombo,carlos
5805,ach02,kalley,190,yolombo,carlos
1282,ach03,rico,126,bolombolo,jaime
6683,ach01,kalley,170,caucacia,luzma
4429,ach03,kalley,149,yolombo,jairo
6344,ach02,rico,148,"medellin,",jairo
8389,ach03,sony,140,yolombo,carlos
3942,ach01,rico,176,bello,jaime
4732,ach02,rico,127,caucacia,jaime
2094,ach03,rico,176,bolombolo,carlos
4977,ach01,sony,123,bello,luzma
8550,ach01,kalley,149,caucacia,jaime
830,ach03,sony,125,bello,jairo
6267,ach03,kalley,186,"medellin,",luzma
6333,ach03,sony,131,"medellin,",jairo
9046,ach03,kalley,159,"medellin,",carlos
3167,ach01,kalley,125,caucacia,jaime
8114,ach03,sony,167,bello,rosa
5174,ach03,kalley,182,yolombo,rosa
4264,ach02,rico,137,caucacia,jaime
649,ach01,sony,120,bolombolo,luzma
3420,ach01,sony,186,bello,rosa
5987,ach02,kalley,196,caucacia,carlos
738,ach03,sony,170,"medellin,",luzma
4193,ach03,sony,169,caucacia,luzma
7645,ach03,sony,116,bolombolo,jaime
6047,ach02,sony,106,caucacia,rosa
4536,ach01,sony,187,caucacia,jairo
9055,ach02,kalley,145,"medellin,",luzma
8051,ach02,kalley,115,yolombo,jairo
917,ach01,rico,133,caucacia,carlos
1950,ach02,sony,132,bolombolo,jairo
3673,ach03,kalley,132,yolombo,rosa
8282,ach03,rico,112,bolombolo,jairo
6864,ach01,rico,125,bolombolo,rosa
8115,ach01,kalley,154,"medellin,",jairo
580,ach01,sony,110,"medellin,",luzma
7882,ach03,rico,172,bolombolo,carlos
3667,ach02,rico,180,caucacia,jairo
764,ach03,rico,176,bello,rosa
9716,ach03,kalley,182,bello,luzma
3065,ach03,kalley,116,bolombolo,carlos
2652,ach01,sony,111,bolombolo,jaime
1174,ach03,rico,192,bolombolo,luzma
4651,ach02,kalley,167,"medellin,",carlos
8434,ach03,sony,190,bolombolo,luzma
9634,ach01,rico,113,bello,carlos
9694,ach01,kalley,150,bolombolo,carlos
3904,ach02,sony,161,caucacia,carlos
5581,ach03,rico,110,bello,luzma
8995,ach02,rico,104,caucacia,jaime
1286,ach02,kalley,159,yolombo,carlos
1995,ach03,sony,177,caucacia,rosa
5761,ach03,rico,166,bolombolo,jairo
1808,ach03,kalley,137,bello,jairo
3734,ach03,kalley,181,caucacia,jaime
4270,ach02,sony,120,bolombolo,luzma
4935,ach03,rico,104,caucacia,luzma
6370,ach03,kalley,115,yolombo,rosa
6565,ach02,sony,188,bello,carlos
6604,ach03,kalley,125,"medellin,",rosa
6360,ach01,rico,130,yolombo,jaime
7323,ach03,kalley,110,bello,jaime
9372,ach02,kalley,143,bello,jairo
3385,ach01,kalley,186,"medellin,",luzma
1089,ach03,rico,124,"medellin,",rosa
4100,ach02,rico,180,yolombo,jaime
1993,ach02,rico,197,bolombolo,jaime
3006,ach03,rico,171,bello,jairo
39,ach02,sony,139,"medellin,",jaime
540,ach02,kalley,172,bello,rosa
9074,ach03,sony,133,bolombolo,carlos
8554,ach01,rico,187,"medellin,",carlos
5058,ach01,kalley,199,yolombo,jaime
4972,ach03,kalley,156,yolombo,carlos
6341,ach01,sony,163,"medellin,",carlos
3115,ach01,sony,164,caucacia,carlos
5251,ach02,kalley,194,caucacia,luzma
9578,ach01,kalley,179,caucacia,rosa
8603,ach02,kalley,105,"medellin,",luzma
2581,ach02,rico,187,bello,rosa
473,ach03,kalley,172,caucacia,jairo
6269,ach02,rico,105,yolombo,jaime
89,ach01,kalley,151,bello,rosa
8117,ach01,kalley,103,yolombo,luzma
5458,ach03,kalley,104,bello,carlos
1442,ach01,sony,165,caucacia,luzma
3983,ach02,rico,136,"medellin,",jaime
9313,ach03,rico,185,bello,jaime
6767,ach01,rico,186,"medellin,",jaime
420,ach01,sony,118,"medellin,",jaime
5734,ach02,sony,136,yolombo,rosa
2046,ach03,sony,122,caucacia,jaime
5637,ach02,kalley,176,bello,jairo
1364,ach02,rico,140,bello,carlos
3377,ach03,rico,167,caucacia,luzma
4874,ach01,rico,168,bolombolo,carlos
6548,ach01,kalley,143,bolombolo,rosa
7858,ach02,rico,150,bello,rosa
9207,ach03,kalley,133,"medellin,",jaime
9914,ach02,kalley,140,bello,jaime
167,ach03,sony,125,caucacia,carlos
6686,ach01,rico,116,"medellin,",carlos
1779,ach03,rico,192,bolombolo,rosa
6973,ach01,rico,121,"medellin,",jairo
1989,ach01,rico,146,yolombo,rosa
1420,ach02,sony,112,"medellin,",carlos
1916,ach02,rico,133,bello,jaime
79,ach01,sony,132,"medellin,",jaime
4594,ach03,sony,104,caucacia,rosa
5717,ach02,kalley,112,bello,jairo
3841,ach01,kalley,117,caucacia,jairo
3433,ach01,kalley,197,bolombolo,rosa
5249,ach02,rico,192,yolombo,rosa
2418,ach02,kalley,140,yolombo,carlos
9582,ach01,rico,137,"medellin,",jaime
856,ach01,sony,103,"medellin,",rosa
1343,ach01,kalley,199,bello,jaime
2063,ach01,sony,108,yolombo,carlos
4432,ach01,rico,177,bolombolo,jairo
1547,ach01,sony,190,bello,jaime
2475,ach02,sony,121,yolombo,jaime
950,ach03,rico,129,bolombolo,carlos
8967,ach01,sony,133,"medellin,",jairo
9017,ach01,kalley,135,yolombo,jairo
9691,ach03,kalley,142,"medellin,",carlos
4731,ach01,rico,107,caucacia,rosa
7819,ach03,rico,111,caucacia,jaime
4437,ach01,rico,103,bello,luzma
9923,ach01,kalley,152,caucacia,luzma
9157,ach02,sony,122,"medellin,",luzma
6124,ach02,rico,129,yolombo,carlos
914,ach01,sony,197,"medellin,",jairo
6219,ach03,sony,163,bello,jaime
4556,ach01,rico,187,"medellin,",carlos
1446,ach01,sony,194,bolombolo,luzma
3733,ach03,kalley,104,"medellin,",luzma
2682,ach03,rico,181,yolombo,rosa
4203,ach02,kalley,196,caucacia,jaime
2843,ach02,kalley,117,caucacia,carlos
2149,ach02,rico,195,yolombo,jairo
9761,ach03,sony,195,bello,rosa
270,ach01,rico,136,yolombo,jairo
3692,ach02,rico,178,yolombo,jairo
9492,ach03,kalley,125,bolombolo,carlos
7203,ach02,sony,192,bolombolo,carlos
8877,ach03,rico,111,caucacia,rosa
2924,ach01,kalley,158,caucacia,jaime
3060,ach02,rico,164,caucacia,jairo
1126,ach01,kalley,185,caucacia,rosa
6522,ach01,sony,121,"medellin,",carlos
1468,ach02,kalley,101,bello,carlos
1508,ach01,rico,189,"medellin,",jaime
8018,ach02,rico,135,"medellin,",rosa
5341,ach02,sony,151,caucacia,carlos
767,ach03,sony,140,bello,rosa
7988,ach02,sony,184,bello,jairo
8839,ach01,rico,185,caucacia,carlos
548,ach02,sony,175,bello,jairo
9197,ach03,rico,114,bello,luzma
6726,ach02,rico,179,yolombo,luzma
3803,ach02,kalley,157,caucacia,luzma
6858,ach01,rico,168,bello,luzma
1515,ach03,kalley,160,bello,jaime
9355,ach02,rico,149,bolombolo,luzma
1947,ach01,kalley,187,yolombo,jairo
1501,ach02,rico,177,bolombolo,jairo
8783,ach02,sony,161,caucacia,luzma
556,ach02,kalley,176,"medellin,",luzma
3881,ach01,rico,132,bolombolo,luzma
3088,ach02,sony,166,"medellin,",rosa
4397,ach01,kalley,138,caucacia,carlos
1467,ach02,kalley,166,bello,jairo
64,ach02,kalley,129,bolombolo,jairo
9976,ach02,sony,186,caucacia,carlos
1915,ach02,rico,192,bello,rosa
2649,ach02,rico,189,bello,luzma
4924,ach02,sony,189,caucacia,jaime
8167,ach02,sony,189,"medellin,",carlos
1444,ach02,kalley,113,caucacia,rosa
482,ach01,sony,128,bello,carlos
2147,ach01,rico,115,caucacia,jairo
5492,ach01,sony,122,bolombolo,rosa
648,ach01,rico,168,bolombolo,carlos
9868,ach03,rico,174,"medellin,",luzma
2502,ach03,rico,194,caucacia,carlos
9646,ach03,sony,143,caucacia,luzma
712,ach03,rico,125,caucacia,rosa
2421,ach02,kalley,149,caucacia,jaime
8131,ach02,sony,159,bolombolo,jaime
5939,ach03,kalley,165,"medellin,",carlos
6556,ach03,kalley,170,yolombo,luzma
809,ach02,sony,164,caucacia,jairo
7490,ach01,rico,110,caucacia,rosa
2883,ach02,sony,135,bello,carlos
7384,ach01,rico,169,"medellin,",rosa
1793,ach01,kalley,191,yolombo,luzma
987,ach03,rico,195,caucacia,rosa
781,ach02,sony,111,bolombolo,carlos
3597,ach03,kalley,138,caucacia,jairo
7585,ach01,rico,197,"medellin,",jaime
2336,ach02,rico,185,yolombo,jaime
1342,ach01,rico,140,yolombo,jaime
8089,ach02,rico,174,caucacia,jaime
4217,ach02,rico,198,caucacia,luzma
2486,ach01,rico,120,caucacia,luzma
7818,ach01,sony,145,caucacia,carlos
6222,ach02,sony,192,yolombo,carlos
7807,ach01,sony,200,yolombo,luzma
1715,ach02,rico,200,caucacia,luzma
6730,ach02,rico,159,caucacia,jairo
9249,ach03,sony,180,caucacia,rosa
9919,ach03,sony,188,caucacia,jairo
1358,ach01,sony,174,yolombo,luzma
669,ach02,rico,178,"medellin,",jairo
7833,ach02,rico,160,caucacia,jairo
2109,ach03,rico,161,"medellin,",luzma
7578,ach03,kalley,127,yolombo,carlos
4021,ach03,sony,124,caucacia,luzma
1229,ach03,kalley,159,bolombolo,jaime
297,ach01,sony,125,"medellin,",carlos
2763,ach02,sony,179,bolombolo,luzma
924,ach02,kalley,161,caucacia,luzma
5584,ach03,rico,164,"medellin,",jaime
9282,ach03,kalley,113,"medellin,",jairo
1,ach03,rico,161,bello,carlos
6811,ach01,rico,160,yolombo,carlos
5856,ach02,rico,117,bello,carlos
3847,ach02,kalley,106,"medellin,",jaime
9924,ach01,kalley,109,yolombo,rosa
2552,ach02,sony,110,"medellin,",carlos
6104,ach01,sony,193,caucacia,carlos
2943,ach02,rico,136,bolombolo,jaime
835,ach01,sony,136,caucacia,luzma
3686,ach02,rico,183,bello,jaime
9748,ach02,kalley,173,"medellin,",rosa
6995,ach03,kalley,134,"medellin,",rosa
4659,ach03,rico,121,bello,luzma
5319,ach02,kalley,182,"medellin,",jairo
6165,ach01,kalley,157,bello,jairo
652,ach02,kalley,188,bello,jaime
4715,ach03,sony,122,"medellin,",carlos
9131,ach01,kalley,184,caucacia,jaime
8741,ach02,rico,121,"medellin,",jaime
9604,ach02,rico,116,"medellin,",jairo
3828,ach01,kalley,133,bello,jairo
228,ach02,kalley,173,bello,jaime
7427,ach02,rico,184,bello,luzma
4311,ach03,rico,144,caucacia,luzma
393,ach02,kalley,110,bolombolo,carlos
5392,ach03,kalley,192,caucacia,rosa
2532,ach02,sony,144,"medellin,",carlos
7063,ach02,rico,178,yolombo,jairo
3315,ach01,rico,125,yolombo,rosa
6987,ach01,sony,180,yolombo,jairo
2024,ach02,sony,179,caucacia,jairo
6608,ach01,kalley,147,bolombolo,jairo
7783,ach02,kalley,169,bolombolo,luzma
9354,ach01,kalley,119,bolombolo,rosa
3133,ach02,sony,107,"medellin,",rosa
3277,ach03,rico,141,bolombolo,luzma
7991,ach01,sony,107,"medellin,",carlos
3736,ach03,kalley,136,yolombo,jaime
3660,ach01,kalley,109,"medellin,",luzma
1919,ach02,sony,186,yolombo,rosa
7484,ach01,sony,171,bello,luzma
665,ach03,sony,158,yolombo,jairo
9980,ach02,sony,138,caucacia,luzma
4811,ach03,kalley,169,bello,jaime
2784,ach02,kalley,113,yolombo,rosa
5633,ach03,kalley,121,bello,luzma
7765,ach01,sony,122,"medellin,",luzma
1576,ach01,kalley,120,caucacia,jaime
7449,ach02,sony,172,caucacia,jaime
7549,ach02,kalley,107,caucacia,jaime
5278,ach02,sony,155,bolombolo,jairo
1513,ach03,sony,119,bello,jaime
9443,ach01,kalley,158,caucacia,carlos
9400,ach02,sony,168,bello,luzma
8191,ach02,rico,181,bolombolo,jairo
8813,ach03,kalley,196,bello,carlos
6979,ach01,sony,128,bolombolo,luzma
8759,ach02,kalley,124,yolombo,luzma
6636,ach01,rico,142,caucacia,rosa
4331,ach03,sony,145,bolombolo,luzma
5623,ach02,sony,199,yolombo,jairo
43,ach02,rico,129,"medellin,",jairo
6943,ach01,rico,189,bello,jaime
1000,ach01,sony,122,caucacia,rosa
9371,ach01,rico,117,"medellin,",carlos
2248,ach02,rico,198,bolombolo,rosa
861,ach01,sony,157,caucacia,carlos
9846,ach01,sony,111,"medellin,",rosa
5048,ach01,sony,131,"medellin,",carlos
5096,ach01,sony,179,yolombo,jairo
8824,ach03,rico,173,bolombolo,luzma
66,ach01,rico,182,bolombolo,carlos
2083,ach01,sony,132,bello,rosa
8431,ach02,rico,195,yolombo,jairo
6219,ach01,sony,176,yolombo,carlos
1177,ach02,rico,144,"medellin,",rosa
2677,ach01,rico,101,bello,rosa
1413,ach03,rico,151,bolombolo,jaime
8481,ach01,kalley,173,yolombo,carlos
9897,ach01,sony,158,yolombo,jairo
3703,ach03,sony,159,bolombolo,jaime
4440,ach01,rico,196,bello,carlos
8077,ach02,rico,194,"medellin,",rosa
4280,ach03,sony,199,"medellin,",rosa
9307,ach02,sony,148,bello,carlos
4916,ach01,rico,198,caucacia,carlos
7296,ach02,sony,148,bolombolo,jairo
4694,ach02,rico,106,"medellin,",luzma
220,ach03,kalley,145,caucacia,rosa
8329,ach03,rico,110,yolombo,rosa
4824,ach01,rico,189,yolombo,jaime
9071,ach03,kalley,113,yolombo,jairo
2458,ach01,kalley,188,bolombolo,carlos
2340,ach02,rico,141,bolombolo,jairo
5569,ach02,kalley,136,"medellin,",rosa
4274,ach03,sony,177,caucacia,jairo
9051,ach02,rico,176,bolombolo,jaime
1342,ach01,rico,174,yolombo,rosa
246,ach02,kalley,120,caucacia,jaime
883,ach03,sony,177,bolombolo,jairo
3990,ach01,sony,107,yolombo,luzma
92,ach01,rico,154,bolombolo,rosa
1123,ach02,kalley,172,bello,jairo
3124,ach02,kalley,150,bolombolo,jaime
3828,ach01,sony,158,"medellin,",jairo
1779,ach01,rico,165,bolombolo,jaime
1390,ach03,rico,110,bolombolo,jaime
4435,ach02,rico,118,yolombo,luzma
67,ach01,rico,121,bolombolo,jaime
4153,ach01,rico,108,caucacia,jaime
7283,ach03,kalley,174,bolombolo,jairo
686,ach02,kalley,156,bolombolo,jaime
5011,ach03,rico,195,bolombolo,carlos
7319,ach01,sony,127,caucacia,luzma
2924,ach03,sony,161,yolombo,rosa
6511,ach03,kalley,101,caucacia,rosa
2231,ach02,sony,121,"medellin,",jaime
2092,ach02,kalley,188,bello,rosa
7540,ach02,sony,190,yolombo,carlos
4259,ach03,kalley,155,bolombolo,luzma
7079,ach03,rico,146,"medellin,",jairo
5115,ach03,rico,103,bolombolo,jaime
6664,ach01,kalley,113,bolombolo,jairo
8790,ach02,sony,154,caucacia,jairo
2187,ach02,kalley,171,bolombolo,luzma
9610,ach03,rico,177,bolombolo,rosa
8901,ach03,sony,182,caucacia,jairo
8463,ach03,sony,131,bello,luzma
1915,ach03,sony,199,bello,jairo
4105,ach02,sony,104,bello,jairo
3805,ach01,rico,191,yolombo,jaime
1860,ach01,rico,166,yolombo,jaime
1001,ach02,rico,132,yolombo,rosa
13,ach02,sony,181,yolombo,jaime
7037,ach01,sony,108,"medellin,",luzma
5684,ach03,kalley,132,bolombolo,carlos
6816,ach03,rico,123,bello,jaime
2828,ach03,rico,196,bolombolo,carlos
3209,ach01,rico,148,bello,rosa
614,ach03,kalley,118,bolombolo,jairo
8408,ach03,kalley,159,bello,jairo
2190,ach01,kalley,162,bello,rosa
6655,ach02,kalley,155,"medellin,",carlos
2845,ach01,rico,149,bello,carlos
5189,ach01,sony,177,bolombolo,rosa
907,ach01,kalley,191,bolombolo,jaime
5343,ach03,sony,124,bello,luzma
3422,ach02,kalley,157,bello,carlos
9924,ach01,kalley,172,yolombo,carlos
3582,ach01,rico,130,caucacia,rosa
4488,ach02,kalley,176,yolombo,carlos
2224,ach03,kalley,173,bello,jairo
5360,ach03,kalley,109,bolombolo,jaime
9339,ach01,sony,181,caucacia,jairo
5275,ach02,kalley,165,bolombolo,jaime
2533,ach01,sony,129,"medellin,",luzma
7487,ach03,sony,128,bolombolo,rosa
6030,ach02,sony,151,bolombolo,jairo
9900,ach01,sony,146,"medellin,",carlos
2156,ach02,rico,112,bolombolo,jaime
450,ach03,kalley,149,caucacia,carlos
6576,ach01,kalley,188,yolombo,carlos
5540,ach03,sony,182,caucacia,luzma
8098,ach03,rico,140,caucacia,jairo
5879,ach03,kalley,122,bolombolo,luzma
7289,ach01,rico,191,"medellin,",luzma
1412,ach02,sony,169,caucacia,jaime
5823,ach01,rico,150,yolombo,rosa
8505,ach02,sony,135,"medellin,",rosa
7231,ach02,sony,174,bolombolo,jaime
7320,ach03,rico,137,caucacia,luzma
9034,ach03,sony,125,bolombolo,jairo
352,ach03,rico,193,yolombo,rosa
8649,ach03,kalley,162,"medellin,",rosa
741,ach01,sony,156,"medellin,",carlos
6069,ach03,rico,176,bello,luzma
9959,ach02,kalley,143,bolombolo,carlos
3438,ach03,rico,133,bello,jaime
3152,ach03,rico,200,yolombo,luzma
8587,ach03,sony,116,bolombolo,jaime
8579,ach01,rico,169,"medellin,",jaime
8579,ach02,sony,163,"medellin,",luzma
5969,ach02,rico,195,caucacia,luzma
299,ach02,sony,186,yolombo,jairo
8815,ach03,rico,166,"medellin,",jaime
3041,ach03,kalley,103,yolombo,carlos
6737,ach01,kalley,194,"medellin,",jairo
9905,ach01,rico,154,bolombolo,luzma
1796,ach02,kalley,150,yolombo,jaime
3857,ach02,kalley,107,caucacia,luzma
4292,ach02,sony,131,"medellin,",rosa
4423,ach02,kalley,120,bolombolo,jaime
4087,ach03,rico,152,yolombo,jairo
7233,ach03,rico,147,bolombolo,jairo
2033,ach03,rico,110,caucacia,luzma
7528,ach03,sony,173,bolombolo,luzma
5065,ach03,rico,125,bello,carlos
2619,ach02,rico,146,"medellin,",jaime
9973,ach02,rico,195,caucacia,jairo
9146,ach02,kalley,187,bolombolo,jairo
5436,ach02,kalley,175,bolombolo,jaime
7453,ach01,sony,154,yolombo,carlos
7808,ach03,kalley,120,caucacia,luzma
6231,ach02,rico,134,caucacia,luzma
91,ach03,kalley,172,bello,luzma
3053,ach02,rico,166,yolombo,carlos
7640,ach01,sony,189,"medellin,",jairo
2936,ach02,sony,172,caucacia,carlos
3237,ach03,sony,200,"medellin,",rosa
1582,ach02,sony,153,"medellin,",carlos
2239,ach03,rico,190,"medellin,",luzma
5760,ach01,kalley,133,"medellin,",carlos
1440,ach02,kalley,136,bolombolo,carlos
3343,ach03,kalley,200,bolombolo,rosa
4876,ach03,rico,198,yolombo,jairo
8299,ach01,kalley,159,caucacia,carlos
6953,ach01,kalley,145,caucacia,rosa
1309,ach01,kalley,153,bello,carlos
6955,ach03,sony,103,yolombo,luzma
760,ach03,rico,158,yolombo,luzma
6881,ach01,rico,120,yolombo,jairo
6148,ach01,sony,125,bello,carlos
2186,ach02,kalley,103,bello,jairo
1392,ach01,sony,156,bolombolo,rosa
5990,ach03,rico,193,caucacia,rosa
5410,ach02,sony,159,bolombolo,jaime
2770,ach03,rico,136,caucacia,carlos
6804,ach02,kalley,119,caucacia,jaime
8482,ach03,kalley,190,caucacia,luzma
1823,ach03,rico,171,yolombo,luzma
1766,ach03,rico,156,"medellin,",jaime
3777,ach01,sony,103,caucacia,jairo
6459,ach02,kalley,109,caucacia,carlos
4851,ach01,kalley,183,yolombo,rosa
1245,ach01,kalley,188,bello,jaime
6707,ach01,sony,194,yolombo,jairo
7723,ach01,rico,198,yolombo,jairo
121,ach02,kalley,122,"medellin,",rosa
7078,ach02,sony,138,bello,carlos
7865,ach02,rico,167,bello,luzma
651,ach03,rico,118,bello,jairo
9362,ach03,kalley,111,caucacia,rosa
8092,ach03,rico,190,"medellin,",carlos
